id,t_deadline_us,t_pub_us,published
997,36938425103,36938426543,1
998,36938441770,36938443183,1
999,36938458437,36938460022,1
1000,36938475103,36938476537,1
1001,36938491770,36938493186,1
1002,36938508437,36938509854,1
1003,36938525103,36938526508,1
1004,36938541770,36938543192,1
1005,36938558437,36938559837,1
1006,36938575103,36938576509,1
1007,36938591770,36938593183,1
1008,36938608437,36938609840,1
1009,36938625103,36938626510,1
1010,36938641770,36938643170,1
1011,36938658437,36938659984,1
1012,36938675103,36938676525,1
1013,36938691770,36938693196,1
1014,36938708437,36938709971,1
1015,36938725103,36938726549,1
1016,36938741770,36938743191,1
1017,36938758437,36938759851,1
1018,36938775103,36938776508,1
1019,36938791770,36938793175,1
1020,36938808437,36938809849,1
1021,36938825103,36938826711,1
1022,36938841770,36938843189,1
1023,36938858437,36938859848,1
1024,36938875103,36938876547,1
1025,36938891770,36938893187,1
1026,36938908437,36938909836,1
1027,36938925103,36938926551,1
1028,36938941770,36938943204,1
1029,36938958437,36938959880,1
1030,36938975103,36938976534,1
1031,36938991770,36938993188,1
1032,36939008437,36939009855,1
1033,36939025103,36939026533,1
1034,36939041770,36939043195,1
1035,36939058437,36939059993,1
1036,36939075103,36939076624,1
1037,36939091770,36939093377,1
1038,36939108437,36939109865,1
1039,36939125103,36939126507,1
1040,36939141770,36939143169,1
1041,36939158437,36939159857,1
1042,36939175103,36939176535,1
1043,36939191770,36939193294,1
1044,36939208437,36939209829,1
1045,36939225103,36939226528,1
1046,36939241770,36939243203,1
1047,36939258437,36939259850,1
1048,36939275103,36939276522,1
1049,36939291770,36939293162,1
1050,36939308437,36939309842,1
1051,36939325103,36939326504,1
1052,36939341770,36939343220,1
1053,36939358437,36939359873,1
1054,36939375103,36939376557,1
1055,36939391770,36939393183,1
1056,36939408437,36939410024,1
1057,36939425103,36939426599,1
1058,36939441770,36939443217,1
1059,36939458437,36939459860,1
1060,36939475103,36939476531,1
1061,36939491770,36939493177,1
1062,36939508437,36939509891,1
1063,36939525103,36939526534,1
1064,36939541770,36939543293,1
1065,36939558437,36939559894,1
1066,36939575103,36939576523,1
1067,36939591770,36939593193,1
1068,36939608437,36939609834,1
1069,36939625103,36939626734,1
1070,36939641770,36939643182,1
1071,36939658437,36939660011,1
1072,36939675103,36939676557,1
1073,36939691770,36939693187,1
1074,36939708437,36939709869,1
1075,36939725103,36939726574,1
1076,36939741770,36939743251,1
1077,36939758437,36939760018,1
1078,36939775103,36939776797,1
1079,36939791770,36939793387,1
1080,36939808437,36939810119,1
1081,36939825103,36939826563,1
1082,36939841770,36939843199,1
1083,36939858437,36939859840,1
1084,36939875103,36939876515,1
1085,36939891770,36939893262,1
1086,36939908437,36939910008,1
1087,36939925103,36939926559,1
1088,36939941770,36939943183,1
1089,36939958437,36939959859,1
1090,36939975103,36939976519,1
1091,36939991770,36939993173,1
1092,36940008437,36940009899,1
1093,36940025103,36940026530,1
1094,36940041770,36940043288,1
1095,36940058437,36940059848,1
1096,36940075103,36940076545,1
1097,36940091770,36940093198,1
1098,36940108437,36940109885,1
1099,36940125103,36940126521,1
1100,36940141770,36940143271,1
1101,36940158437,36940159971,1
1102,36940175103,36940176534,1
1103,36940191770,36940193269,1
1104,36940208437,36940209883,1
1105,36940225103,36940226537,1
1106,36940241770,36940243247,1
1107,36940258437,36940260110,1
1108,36940275103,36940276538,1
1109,36940291770,36940293269,1
1110,36940308437,36940309874,1
1111,36940325103,36940326511,1
1112,36940341770,36940343305,1
1113,36940358437,36940360132,1
1114,36940375103,36940376667,1
1115,36940391770,36940393516,1
1116,36940408437,36940409988,1
1117,36940425103,36940426757,1
1118,36940441770,36940443566,1
1119,36940458437,36940460004,1
1120,36940475103,36940476541,1
1121,36940491770,36940493246,1
1122,36940508437,36940510039,1
1123,36940525103,36940526616,1
1124,36940541770,36940543291,1
1125,36940558437,36940559971,1
1126,36940575103,36940576539,1
1127,36940591770,36940593235,1
1128,36940608437,36940609932,1
1129,36940625103,36940626617,1
1130,36940641770,36940643338,1
1131,36940658437,36940659907,1
1132,36940675103,36940676513,1
1133,36940691770,36940693267,1
1134,36940708437,36940709878,1
1135,36940725103,36940726497,1
1136,36940741770,36940743240,1
1137,36940758437,36940759897,1
1138,36940775103,36940776627,1
1139,36940791770,36940793302,1
1140,36940808437,36940809896,1
1141,36940825103,36940826528,1
1142,36940841770,36940843179,1
1143,36940858437,36940859946,1
1144,36940875103,36940876576,1
1145,36940891770,36940893186,1
1146,36940908437,36940909860,1
1147,36940925103,36940926512,1
1148,36940941770,36940943488,1
1149,36940958437,36940959848,1
1150,36940975103,36940976574,1
1151,36940991770,36940993251,1
1152,36941008437,36941009861,1
1153,36941025103,36941026516,1
1154,36941041770,36941043180,1
1155,36941058437,36941059840,1
1156,36941075103,36941076511,1
1157,36941091770,36941093180,1
1158,36941108437,36941109903,1
1159,36941125103,36941126595,1
1160,36941141770,36941143195,1
1161,36941158437,36941159844,1
1162,36941175103,36941176522,1
1163,36941191770,36941193231,1
1164,36941208437,36941209870,1
1165,36941225103,36941226614,1
1166,36941241770,36941243249,1
1167,36941258437,36941259907,1
1168,36941275103,36941276529,1
1169,36941291770,36941293185,1
1170,36941308437,36941309930,1
1171,36941325103,36941326525,1
1172,36941341770,36941343275,1
1173,36941358437,36941359938,1
1174,36941375103,36941376562,1
1175,36941391770,36941393206,1
1176,36941408437,36941409868,1
1177,36941425103,36941426525,1
1178,36941441770,36941443174,1
1179,36941458437,36941459862,1
1180,36941475103,36941476529,1
1181,36941491770,36941493187,1
1182,36941508437,36941509833,1
1183,36941525103,36941526514,1
1184,36941541770,36941543211,1
1185,36941558437,36941559892,1
1186,36941575103,36941576601,1
1187,36941591770,36941593326,1
1188,36941608437,36941609884,1
1189,36941625103,36941626527,1
1190,36941641770,36941643173,1
1191,36941658437,36941660021,1
1192,36941675103,36941676521,1
1193,36941691770,36941693179,1
1194,36941708437,36941709994,1
1195,36941725103,36941726528,1
1196,36941741770,36941743252,1
1197,36941758437,36941759849,1
1198,36941775103,36941776525,1
1199,36941791770,36941793165,1
1200,36941808437,36941809862,1
1201,36941825103,36941826696,1
1202,36941841770,36941843323,1
1203,36941858437,36941860004,1
1204,36941875103,36941876724,1
1205,36941891770,36941893465,1
1206,36941908437,36941909883,1
1207,36941925103,36941926574,1
1208,36941941770,36941943320,1
1209,36941958437,36941959888,1
1210,36941975103,36941976531,1
1211,36941991770,36941993209,1
1212,36942008437,36942010053,1
1213,36942025103,36942026605,1
1214,36942041770,36942043210,1
1215,36942058437,36942060035,1
1216,36942075103,36942076610,1
1217,36942091770,36942093187,1
1218,36942108437,36942109851,1
1219,36942125103,36942126530,1
1220,36942141770,36942143165,1
1221,36942158437,36942159844,1
1222,36942175103,36942176511,1
1223,36942191770,36942193188,1
1224,36942208437,36942209884,1
1225,36942225103,36942226519,1
1226,36942241770,36942243215,1
1227,36942258437,36942259893,1
1228,36942275103,36942276527,1
1229,36942291770,36942293195,1
1230,36942308437,36942309952,1
1231,36942325103,36942326525,1
1232,36942341770,36942343240,1
1233,36942358437,36942361170,1
1234,36942375103,36942376371,1
1235,36942391770,36942393025,1
1236,36942408437,36942409838,1
1237,36942425103,36942427841,1
1238,36942441770,36942443056,1
1239,36942458437,36942459928,1
1240,36942475103,36942476701,1
1241,36942491770,36942493419,1
1242,36942508437,36942510095,1
1243,36942525103,36942526813,1
1244,36942541770,36942543261,1
1245,36942558437,36942560003,1
1246,36942575103,36942576620,1
1247,36942591770,36942593178,1
1248,36942608437,36942609847,1
1249,36942625103,36942626520,1
1250,36942641770,36942643182,1
1251,36942658437,36942660034,1
1252,36942675103,36942676584,1
1253,36942691770,36942693189,1
1254,36942708437,36942709893,1
1255,36942725103,36942726543,1
1256,36942741770,36942743172,1
1257,36942758437,36942759868,1
1258,36942775103,36942776579,1
1259,36942791770,36942793240,1
1260,36942808437,36942809912,1
1261,36942825103,36942826612,1
1262,36942841770,36942843192,1
1263,36942858437,36942859851,1
1264,36942875103,36942876504,1
1265,36942891770,36942893309,1
1266,36942908437,36942909853,1
1267,36942925103,36942926529,1
1268,36942941770,36942943193,1
1269,36942958437,36942959841,1
1270,36942975103,36942976525,1
1271,36942991770,36942993195,1
1272,36943008437,36943009985,1
1273,36943025103,36943026609,1
1274,36943041770,36943043263,1
1275,36943058437,36943059930,1
1276,36943075103,36943076614,1
1277,36943091770,36943093284,1
1278,36943108437,36943109933,1
1279,36943125103,36943126530,1
1280,36943141770,36943143332,1
1281,36943158437,36943160032,1
1282,36943175103,36943176760,1
1283,36943191770,36943193336,1
1284,36943208437,36943209880,1
1285,36943225103,36943226522,1
1286,36943241770,36943243178,1
1287,36943258437,36943269029,1
1288,36943275103,36943276989,1
1289,36943291770,36943293472,1
1290,36943308437,36943309964,1
1291,36943325103,36943326356,1
1292,36943341770,36943343231,1
1293,36943358437,36943359824,1
1294,36943375103,36943376552,1
1295,36943391770,36943393271,1
1296,36943408437,36943409904,1
1297,36943425103,36943426523,1
1298,36943441770,36943443241,1
1299,36943458437,36943459845,1
1300,36943475103,36943476502,1
1301,36943491770,36943493174,1
1302,36943508437,36943509895,1
1303,36943525103,36943526530,1
1304,36943541770,36943543192,1
1305,36943558437,36943559848,1
1306,36943575103,36943576515,1
1307,36943591770,36943593179,1
1308,36943608437,36943609873,1
1309,36943625103,36943626742,1
1310,36943641770,36943643215,1
1311,36943658437,36943659853,1
1312,36943675103,36943676523,1
1313,36943691770,36943693235,1
1314,36943708437,36943709932,1
1315,36943725103,36943726547,1
1316,36943741770,36943743211,1
1317,36943758437,36943759851,1
1318,36943775103,36943776553,1
1319,36943791770,36943793246,1
1320,36943808437,36943809874,1
1321,36943825103,36943826500,1
1322,36943841770,36943843170,1
1323,36943858437,36943860005,1
1324,36943875103,36943876635,1
1325,36943891770,36943893396,1
1326,36943908437,36943910125,1
1327,36943925103,36943926763,1
1328,36943941770,36943943459,1
1329,36943958437,36943959974,1
1330,36943975103,36943976716,1
1331,36943991770,36943993264,1
1332,36944008437,36944009862,1
1333,36944025103,36944026537,1
1334,36944041770,36944043185,1
1335,36944058437,36944059865,1
1336,36944075103,36944076509,1
1337,36944091770,36944093183,1
1338,36944108437,36944109893,1
1339,36944125103,36944126536,1
1340,36944141770,36944143177,1
1341,36944158437,36944159834,1
1342,36944175103,36944176628,1
1343,36944191770,36944193335,1
1344,36944208437,36944209870,1
1345,36944225103,36944226568,1
1346,36944241770,36944243170,1
1347,36944258437,36944259844,1
1348,36944275103,36944276567,1
1349,36944291770,36944293176,1
1350,36944308437,36944309845,1
1351,36944325103,36944326523,1
1352,36944341770,36944343182,1
1353,36944358437,36944359859,1
1354,36944375103,36944376572,1
1355,36944391770,36944393185,1
1356,36944408437,36944409855,1
1357,36944425103,36944426545,1
1358,36944441770,36944443185,1
1359,36944458437,36944460060,1
1360,36944475103,36944476546,1
1361,36944491770,36944493204,1
1362,36944508437,36944509845,1
1363,36944525103,36944526532,1
1364,36944541770,36944543200,1
1365,36944558437,36944559944,1
1366,36944575103,36944576791,1
1367,36944591770,36944593364,1
1368,36944608437,36944610026,1
1369,36944625103,36944626779,1
1370,36944641770,36944643399,1
1371,36944658437,36944659861,1
1372,36944675103,36944676513,1
1373,36944691770,36944693180,1
1374,36944708437,36944709949,1
1375,36944725103,36944726541,1
1376,36944741770,36944743189,1
1377,36944758437,36944759837,1
1378,36944775103,36944776548,1
1379,36944791770,36944793178,1
1380,36944808437,36944809848,1
1381,36944825103,36944826603,1
1382,36944841770,36944843190,1
1383,36944858437,36944859854,1
1384,36944875103,36944876536,1
1385,36944891770,36944893176,1
1386,36944908437,36944909899,1
1387,36944925103,36944926536,1
1388,36944941770,36944943208,1
1389,36944958437,36944959891,1
1390,36944975103,36944976515,1
1391,36944991770,36944993187,1
1392,36945008437,36945009898,1
1393,36945025103,36945026499,1
1394,36945041770,36945043194,1
1395,36945058437,36945059857,1
1396,36945075103,36945076510,1
1397,36945091770,36945093181,1
1398,36945108437,36945109849,1
1399,36945125103,36945126532,1
1400,36945141770,36945143202,1
1401,36945158437,36945159916,1
1402,36945175103,36945176554,1
1403,36945191770,36945193244,1
1404,36945208437,36945209863,1
1405,36945225103,36945226539,1
1406,36945241770,36945243258,1
1407,36945258437,36945259854,1
1408,36945275103,36945276544,1
1409,36945291770,36945293234,1
1410,36945308437,36945309901,1
1411,36945325103,36945326531,1
1412,36945341770,36945343317,1
1413,36945358437,36945359807,1
1414,36945375103,36945376422,1
1415,36945391770,36945393304,1
1416,36945408437,36945409728,1
1417,36945425103,36945426378,1
1418,36945441770,36945443308,1
1419,36945458437,36945459698,1
1420,36945475103,36945476366,1
1421,36945491770,36945493335,1
1422,36945508437,36945509681,1
1423,36945525103,36945526382,1
1424,36945541770,36945543272,1
1425,36945558437,36945559925,1
1426,36945575103,36945576378,1
1427,36945591770,36945593229,1
1428,36945608437,36945609696,1
1429,36945625103,36945626359,1
1430,36945641770,36945643241,1
1431,36945658437,36945659718,1
1432,36945675103,36945676566,1
1433,36945691770,36945693243,1
1434,36945708437,36945709874,1
1435,36945725103,36945726361,1
1436,36945741770,36945743243,1
1437,36945758437,36945759688,1
1438,36945775103,36945776371,1
1439,36945791770,36945793239,1
1440,36945808437,36945809718,1
1441,36945825103,36945826406,1
1442,36945841770,36945843224,1
1443,36945858437,36945859731,1
1444,36945875103,36945876391,1
1445,36945891770,36945893219,1
1446,36945908437,36945909703,1
1447,36945925103,36945926585,1
1448,36945941770,36945943066,1
1449,36945958437,36945959687,1
1450,36945975103,36945976340,1
1451,36945991770,36945993096,1
1452,36946008437,36946009782,1
1453,36946025103,36946026644,1
1454,36946041770,36946043330,1
1455,36946058437,36946059859,1
1456,36946075103,36946076627,1
1457,36946091770,36946093221,1
1458,36946108437,36946109693,1
1459,36946125103,36946126351,1
1460,36946141770,36946143015,1
1461,36946158437,36946159999,1
1462,36946175103,36946176707,1
1463,36946191770,36946193364,1
1464,36946208437,36946210053,1
1465,36946225103,36946226790,1
1466,36946241770,36946243379,1
1467,36946258437,36946260085,1
1468,36946275103,36946276656,1
1469,36946291770,36946293373,1
1470,36946308437,36946310022,1
1471,36946325103,36946326758,1
1472,36946341770,36946343408,1
1473,36946358437,36946359925,1
1474,36946375103,36946376628,1
1475,36946391770,36946393235,1
1476,36946408437,36946410007,1
1477,36946425103,36946426596,1
1478,36946441770,36946443273,1
1479,36946458437,36946459970,1
1480,36946475103,36946476644,1
1481,36946491770,36946493259,1
1482,36946508437,36946509885,1
1483,36946525103,36946526819,1
1484,36946541770,36946543321,1
1485,36946558437,36946559736,1
1486,36946575103,36946576343,1
1487,36946591770,36946593021,1
1488,36946608437,36946609947,1
1489,36946625103,36946626418,1
1490,36946641770,36946643348,1
1491,36946658437,36946660030,1
1492,36946675103,36946676608,1
1493,36946691770,36946693218,1
1494,36946708437,36946709925,1
1495,36946725103,36946726703,1
1496,36946741770,36946743288,1
1497,36946758437,36946759702,1
1498,36946775103,36946776365,1
1499,36946791770,36946793060,1
1500,36946808437,36946809684,1
1501,36946825103,36946826390,1
1502,36946841770,36946843073,1
1503,36946858437,36946860058,1
1504,36946875103,36946876580,1
1505,36946891770,36946893028,1
1506,36946908437,36946909779,1
1507,36946925103,36946926410,1
1508,36946941770,36946943007,1
1509,36946958437,36946959701,1
1510,36946975103,36946976391,1
1511,36946991770,36946993309,1
1512,36947008437,36947009951,1
1513,36947025103,36947026523,1
1514,36947041770,36947043010,1
1515,36947058437,36947059691,1
1516,36947075103,36947076346,1
1517,36947091770,36947093007,1
1518,36947108437,36947109997,1
1519,36947125103,36947126467,1
1520,36947141770,36947143170,1
1521,36947158437,36947159699,1
1522,36947175103,36947176345,1
1523,36947191770,36947193010,1
1524,36947208437,36947209671,1
1525,36947225103,36947226351,1
1526,36947241770,36947243006,1
1527,36947258437,36947259646,1
1528,36947275103,36947276379,1
1529,36947291770,36947293011,1
1530,36947308437,36947309658,1
1531,36947325103,36947326349,1
1532,36947341770,36947343195,1
1533,36947358437,36947359665,1
1534,36947375103,36947376360,1
1535,36947391770,36947392993,1
1536,36947408437,36947409686,1
1537,36947425103,36947426332,1
1538,36947441770,36947442987,1
1539,36947458437,36947459878,1
1540,36947475103,36947476536,1
1541,36947491770,36947492999,1
1542,36947508437,36947509680,1
1543,36947525103,36947526379,1
1544,36947541770,36947543007,1
1545,36947558437,36947559692,1
1546,36947575103,36947576372,1
1547,36947591770,36947593299,1
1548,36947608437,36947609687,1
1549,36947625103,36947626358,1
1550,36947641770,36947643026,1
1551,36947658437,36947659876,1
1552,36947675103,36947676365,1
1553,36947691770,36947693037,1
1554,36947708437,36947709955,1
1555,36947725103,36947726519,1
1556,36947741770,36947743024,1
1557,36947758437,36947759703,1
1558,36947775103,36947776346,1
1559,36947791770,36947793058,1
1560,36947808437,36947809685,1
1561,36947825103,36947826697,1
1562,36947841770,36947843039,1
1563,36947858437,36947859710,1
1564,36947875103,36947876364,1
1565,36947891770,36947893044,1
1566,36947908437,36947909674,1
1567,36947925103,36947926484,1
1568,36947941770,36947943081,1
1569,36947958437,36947959694,1
1570,36947975103,36947976352,1
1571,36947991770,36947993023,1
1572,36948008437,36948009708,1
1573,36948025103,36948026357,1
1574,36948041770,36948043022,1
1575,36948058437,36948059858,1
1576,36948075103,36948076560,1
1577,36948091770,36948093061,1
1578,36948108437,36948109906,1
1579,36948125103,36948126439,1
1580,36948141770,36948143141,1
1581,36948158437,36948159889,1
1582,36948175103,36948176556,1
1583,36948191770,36948193294,1
1584,36948208437,36948209873,1
1585,36948225103,36948226350,1
1586,36948241770,36948243001,1
1587,36948258437,36948259661,1
1588,36948275103,36948276340,1
1589,36948291770,36948293009,1
1590,36948308437,36948309967,1
1591,36948325103,36948326821,1
1592,36948341770,36948343247,1
1593,36948358437,36948359722,1
1594,36948375103,36948376514,1
1595,36948391770,36948393033,1
1596,36948408437,36948409706,1
1597,36948425103,36948426488,1
1598,36948441770,36948443186,1
1599,36948458437,36948459675,1
1600,36948475103,36948476331,1
1601,36948491770,36948492991,1
1602,36948508437,36948509704,1
1603,36948525103,36948526339,1
1604,36948541770,36948543284,1
1605,36948558437,36948559691,1
1606,36948575103,36948576348,1
1607,36948591770,36948593011,1
1608,36948608437,36948609686,1
1609,36948625103,36948626418,1
1610,36948641770,36948643014,1
1611,36948658437,36948659696,1
1612,36948675103,36948676327,1
1613,36948691770,36948693007,1
1614,36948708437,36948709749,1
1615,36948725103,36948726618,1
1616,36948741770,36948743177,1
1617,36948758437,36948759867,1
1618,36948775103,36948776637,1
1619,36948791770,36948793386,1
1620,36948808437,36948809887,1
1621,36948825103,36948826472,1
1622,36948841770,36948843037,1
1623,36948858437,36948859665,1
1624,36948875103,36948876352,1
1625,36948891770,36948893016,1
1626,36948908437,36948909960,1
1627,36948925103,36948926438,1
1628,36948941770,36948943030,1
1629,36948958437,36948959675,1
1630,36948975103,36948976335,1
1631,36948991770,36948993005,1
1632,36949008437,36949009949,1
1633,36949025103,36949026642,1
1634,36949041770,36949043031,1
1635,36949058437,36949059715,1
1636,36949075103,36949076333,1
1637,36949091770,36949093008,1
1638,36949108437,36949109694,1
1639,36949125103,36949126460,1
1640,36949141770,36949143310,1
1641,36949158437,36949159913,1
1642,36949175103,36949176750,1
1643,36949191770,36949193323,1
1644,36949208437,36949209997,1
1645,36949225103,36949226665,1
1646,36949241770,36949243372,1
1647,36949258437,36949260044,1
1648,36949275103,36949276651,1
1649,36949291770,36949293353,1
1650,36949308437,36949310011,1
1651,36949325103,36949326634,1
1652,36949341770,36949343446,1
1653,36949358437,36949359869,1
1654,36949375103,36949376341,1
1655,36949391770,36949393019,1
1656,36949408437,36949409676,1
1657,36949425103,36949426378,1
1658,36949441770,36949443014,1
1659,36949458437,36949459704,1
1660,36949475103,36949476331,1
1661,36949491770,36949493039,1
1662,36949508437,36949509988,1
1663,36949525103,36949526395,1
1664,36949541770,36949543015,1
1665,36949558437,36949559669,1
1666,36949575103,36949576426,1
1667,36949591770,36949593009,1
1668,36949608437,36949609674,1
1669,36949625103,36949626589,1
1670,36949641770,36949643262,1
1671,36949658437,36949659724,1
1672,36949675103,36949676351,1
1673,36949691770,36949693033,1
1674,36949708437,36949709806,1
1675,36949725103,36949726336,1
1676,36949741770,36949743274,1
1677,36949758437,36949759719,1
1678,36949775103,36949776339,1
1679,36949791770,36949793295,1
1680,36949808437,36949809745,1
1681,36949825103,36949826343,1
1682,36949841770,36949843006,1
1683,36949858437,36949859836,1
1684,36949875103,36949876522,1
1685,36949891770,36949893023,1
1686,36949908437,36949909704,1
1687,36949925103,36949926358,1
1688,36949941770,36949943011,1
1689,36949958437,36949959752,1
1690,36949975103,36949976404,1
1691,36949991770,36949993325,1
1692,36950008437,36950009706,1
1693,36950025103,36950026342,1
1694,36950041770,36950043018,1
1695,36950058437,36950059672,1
1696,36950075103,36950076337,1
1697,36950091770,36950093010,1
1698,36950108437,36950109692,1
1699,36950125103,36950126332,1
1700,36950141770,36950143313,1
1701,36950158437,36950159698,1
1702,36950175103,36950176428,1
1703,36950191770,36950193364,1
1704,36950208437,36950209879,1
1705,36950225103,36950226682,1
1706,36950241770,36950243323,1
1707,36950258437,36950259890,1
1708,36950275103,36950276369,1
1709,36950291770,36950293339,1
1710,36950308437,36950309688,1
1711,36950325103,36950326542,1
1712,36950341770,36950343070,1
1713,36950358437,36950359926,1
1714,36950375103,36950376548,1
1715,36950391770,36950393257,1
1716,36950408437,36950409685,1
1717,36950425103,36950426358,1
1718,36950441770,36950443227,1
1719,36950458437,36950459673,1
1720,36950475103,36950476676,1
1721,36950491770,36950493178,1
1722,36950508437,36950509708,1
1723,36950525103,36950526354,1
1724,36950541770,36950543250,1
1725,36950558437,36950559692,1
1726,36950575103,36950576342,1
1727,36950591770,36950593200,1
1728,36950608437,36950609680,1
1729,36950625103,36950626349,1
1730,36950641770,36950643208,1
1731,36950658437,36950659663,1
1732,36950675103,36950676348,1
1733,36950691770,36950693226,1
1734,36950708437,36950709962,1
1735,36950725103,36950726387,1
1736,36950741770,36950743248,1
1737,36950758437,36950759691,1
1738,36950775103,36950776335,1
1739,36950791770,36950793342,1
1740,36950808437,36950809726,1
1741,36950825103,36950826425,1
1742,36950841770,36950843193,1
1743,36950858437,36950859999,1
1744,36950875103,36950876646,1
1745,36950891770,36950893323,1
1746,36950908437,36950909744,1
1747,36950925103,36950926450,1
1748,36950941770,36950943017,1
1749,36950958437,36950960027,1
1750,36950975103,36950976344,1
1751,36950991770,36950993057,1
1752,36951008437,36951009706,1
1753,36951025103,36951026357,1
1754,36951041770,36951043082,1
1755,36951058437,36951059666,1
1756,36951075103,36951076630,1
1757,36951091770,36951093038,1
1758,36951108437,36951109680,1
1759,36951125103,36951126331,1
1760,36951141770,36951143010,1
1761,36951158437,36951159731,1
1762,36951175103,36951176347,1
1763,36951191770,36951193328,1
1764,36951208437,36951209696,1
1765,36951225103,36951226339,1
1766,36951241770,36951243002,1
1767,36951258437,36951259688,1
1768,36951275103,36951276418,1
1769,36951291770,36951293041,1
1770,36951308437,36951309990,1
1771,36951325103,36951326345,1
1772,36951341770,36951343020,1
1773,36951358437,36951359678,1
1774,36951375103,36951376643,1
1775,36951391770,36951393007,1
1776,36951408437,36951409668,1
1777,36951425103,36951426595,1
1778,36951441770,36951443014,1
1779,36951458437,36951459665,1
1780,36951475103,36951476339,1
1781,36951491770,36951493031,1
1782,36951508437,36951509686,1
1783,36951525103,36951526430,1
1784,36951541770,36951543243,1
1785,36951558437,36951559906,1
1786,36951575103,36951576460,1
1787,36951591770,36951593277,1
1788,36951608437,36951610006,1
1789,36951625103,36951626566,1
1790,36951641770,36951643830,1
1791,36951658437,36951660080,1
1792,36951675103,36951676714,1
1793,36951691770,36951693075,1
1794,36951708437,36951709893,1
1795,36951725103,36951726360,1
1796,36951741770,36951743106,1
1797,36951758437,36951759743,1
1798,36951775103,36951776392,1
1799,36951791770,36951793288,1
